ServiceID,DelayType,CauseCategory,MinutesLate
S2407280008,PRIMARY,FLEET,13
S2409060091,PRIMARY,SIGNAL,9
S2501110051,PRIMARY,TRACK,10
S2407250021,PRIMARY,FLEET,11
S2407250021,REACTIONARY,OLE,1
S2409100048,PRIMARY,FLEET,5
S2412150072,PRIMARY,TRACK,2
S2412150072,REACTIONARY,FLEET,1
S2503050039,PRIMARY,SIGNAL,9
S2503050039,REACTIONARY,OLE,7
S2503090095,PRIMARY,FLEET,11
S2503090095,REACTIONARY,FLEET,1
S2506020031,PRIMARY,FLEET,1
S2409130057,PRIMARY,FLEET,9
S2506200072,PRIMARY,OPERATIONS,19
S2506200072,REACTIONARY,SIGNAL,1
S2410310013,PRIMARY,WEATHER,1
S2406010032,PRIMARY,OLE,1
S2406010032,REACTIONARY,WEATHER,1
S2406270062,PRIMARY,FLEET,13
S2406270062,REACTIONARY,OLE,11
S2505250027,PRIMARY,SIGNAL,10
S2505250027,REACTIONARY,WEATHER,5
S2506090063,PRIMARY,POWER,11
S2506090063,REACTIONARY,OLE,4
S2407270060,PRIMARY,FLEET,10
S2408170059,PRIMARY,FLEET,4
S2505120017,PRIMARY,FLEET,11
S2503050100,PRIMARY,OPERATIONS,10
S2503050100,REACTIONARY,FLEET,9
S2506160012,PRIMARY,OPERATIONS,15
S2503280069,PRIMARY,FLEET,9
S2410040053,PRIMARY,FLEET,19
S2412300003,PRIMARY,FLEET,7
S2412300003,REACTIONARY,SIGNAL,1
S2501210029,PRIMARY,SIGNAL,11
S2408100096,PRIMARY,TRACK,5
S2408100096,REACTIONARY,POWER,5
S2501130052,PRIMARY,TRACK,9
S2501130052,REACTIONARY,POWER,12
S2412130061,PRIMARY,OLE,8
S2412130061,REACTIONARY,WEATHER,6
S2412290003,PRIMARY,OLE,10
S2412290003,REACTIONARY,WEATHER,11
S2410070079,PRIMARY,OPERATIONS,4
S2410070079,REACTIONARY,FLEET,4
S2410080067,PRIMARY,OPERATIONS,14
S2408170035,PRIMARY,OPERATIONS,6
S2408170035,REACTIONARY,OLE,1
S2501230012,PRIMARY,FLEET,5
S2501230012,REACTIONARY,WEATHER,15
S2411270047,PRIMARY,FLEET,18
S2505210074,PRIMARY,WEATHER,2
S2506100061,PRIMARY,FLEET,1
S2506100061,REACTIONARY,OPERATIONS,6
S2504220069,PRIMARY,WEATHER,16
S2504220069,REACTIONARY,EXTERNAL,1
S2505150062,PRIMARY,TRACK,11
S2505150062,REACTIONARY,OLE,6
S2410180058,PRIMARY,SIGNAL,11
S2408170005,PRIMARY,WEATHER,5
S2504220027,PRIMARY,FLEET,11
S2504220027,REACTIONARY,EXTERNAL,3
S2408290021,PRIMARY,FLEET,5
S2502160041,PRIMARY,EXTERNAL,15
S2502160041,REACTIONARY,WEATHER,1
S2504200017,PRIMARY,TRACK,6
S2504200017,REACTIONARY,OPERATIONS,7
S2504280048,PRIMARY,TRACK,5
S2504280048,REACTIONARY,OLE,5
S2406260004,PRIMARY,TRACK,7
S2407070035,PRIMARY,OPERATIONS,7
S2505200069,PRIMARY,FLEET,1
S2504020002,PRIMARY,OPERATIONS,1
S2411250053,PRIMARY,OPERATIONS,3
S2411250053,REACTIONARY,WEATHER,7
S2502140035,PRIMARY,TRACK,15
S2407260047,PRIMARY,TRACK,12
S2407040024,PRIMARY,SIGNAL,18
S2407040024,REACTIONARY,POWER,11
S2506110008,PRIMARY,SIGNAL,20
S2502140047,PRIMARY,FLEET,1
S2502140047,REACTIONARY,SIGNAL,1
S2501040026,PRIMARY,TRACK,5
S2409290038,PRIMARY,SIGNAL,7
S2406260006,PRIMARY,TRACK,6
S2406260006,REACTIONARY,FLEET,4
S2503210050,PRIMARY,SIGNAL,1
S2411050050,PRIMARY,WEATHER,9
S2412120054,PRIMARY,OPERATIONS,9
S2412120054,REACTIONARY,FLEET,5
S2506220086,PRIMARY,OLE,5
S2506220086,REACTIONARY,OLE,1
S2406050054,PRIMARY,FLEET,12
S2506190063,PRIMARY,TRACK,19
S2506190063,REACTIONARY,OPERATIONS,2
S2504170057,PRIMARY,OPERATIONS,10
S2412240126,PRIMARY,SIGNAL,1
S2411230001,PRIMARY,FLEET,1
S2505100003,PRIMARY,OPERATIONS,9
S2412130019,PRIMARY,SIGNAL,3
S2502160055,PRIMARY,WEATHER,19
S2406050029,PRIMARY,WEATHER,1
S2406050029,REACTIONARY,OPERATIONS,5
S2407180053,PRIMARY,FLEET,10
S2506040060,PRIMARY,OPERATIONS,7
S2506040060,REACTIONARY,EXTERNAL,5
S2412050023,PRIMARY,FLEET,8
S2504140049,PRIMARY,FLEET,1
S2504140049,REACTIONARY,POWER,11
S2505220022,PRIMARY,FLEET,11
S2504130007,PRIMARY,FLEET,7
S2503220044,PRIMARY,FLEET,6
S2503220044,REACTIONARY,SIGNAL,1
S2408210043,PRIMARY,SIGNAL,4
S2408210043,REACTIONARY,SIGNAL,11
S2506020074,PRIMARY,SIGNAL,12
S2506020074,REACTIONARY,WEATHER,3
S2408210031,PRIMARY,WEATHER,11
S2407110070,PRIMARY,FLEET,13
S2406250039,PRIMARY,FLEET,10
S2411130068,PRIMARY,OPERATIONS,4
S2504070079,PRIMARY,FLEET,12
S2504070079,REACTIONARY,FLEET,7
S2409040046,PRIMARY,SIGNAL,16
S2409170022,PRIMARY,OPERATIONS,18
S2409170022,REACTIONARY,SIGNAL,2
S2409220020,PRIMARY,FLEET,12
S2409220020,REACTIONARY,OLE,1
S2410230097,PRIMARY,OLE,3
S2502010098,PRIMARY,WEATHER,10
S2501300079,PRIMARY,WEATHER,8
S2501240015,PRIMARY,WEATHER,17
S2501240015,REACTIONARY,EXTERNAL,2
S2409270070,PRIMARY,FLEET,11
S2410170028,PRIMARY,FLEET,15
S2408260070,PRIMARY,OPERATIONS,3
S2408260070,REACTIONARY,SIGNAL,1
S2411090100,PRIMARY,FLEET,9
S2411090100,REACTIONARY,EXTERNAL,10
S2408190033,PRIMARY,WEATHER,15
S2408190033,REACTIONARY,WEATHER,6
S2506050005,PRIMARY,TRACK,3
S2501180007,PRIMARY,OPERATIONS,7
S2407230055,PRIMARY,FLEET,7
S2407230055,REACTIONARY,SIGNAL,7
S2409280022,PRIMARY,TRACK,13
S2406290054,PRIMARY,TRACK,4
S2406290054,REACTIONARY,EXTERNAL,1
S2505050063,PRIMARY,POWER,4
S2504160012,PRIMARY,SIGNAL,1
S2504160012,REACTIONARY,OLE,7
S2503020028,PRIMARY,OPERATIONS,18
S2502130038,PRIMARY,EXTERNAL,8
S2412020049,PRIMARY,OPERATIONS,5
S2412020049,REACTIONARY,POWER,11
S2409100036,PRIMARY,EXTERNAL,6
S2409070067,PRIMARY,OLE,5
S2409070067,REACTIONARY,OLE,7
S2505010012,PRIMARY,WEATHER,5
S2501230082,PRIMARY,OLE,10
S2501230082,REACTIONARY,EXTERNAL,1
S2506040055,PRIMARY,OPERATIONS,11
S2506040055,REACTIONARY,SIGNAL,5
S2503050082,PRIMARY,OLE,3
S2412230018,PRIMARY,EXTERNAL,7
S2412230018,REACTIONARY,WEATHER,3
S2412050076,PRIMARY,TRACK,14
S2412050076,REACTIONARY,OLE,6
S2503190040,PRIMARY,OPERATIONS,8
S2503190040,REACTIONARY,EXTERNAL,7
S2411160088,PRIMARY,OLE,6
S2505250071,PRIMARY,FLEET,3
S2406020036,PRIMARY,SIGNAL,1
S2406020036,REACTIONARY,WEATHER,1
S2407150061,PRIMARY,POWER,4
S2503180046,PRIMARY,TRACK,1
S2503180046,REACTIONARY,POWER,1
S2504120035,PRIMARY,OPERATIONS,7
S2501120017,PRIMARY,FLEET,2
S2407020039,PRIMARY,FLEET,1
S2407050019,PRIMARY,OLE,4
S2505040004,PRIMARY,OPERATIONS,14
S2505040004,REACTIONARY,WEATHER,1
S2408130052,PRIMARY,SIGNAL,17
S2408130052,REACTIONARY,EXTERNAL,1
S2410080061,PRIMARY,SIGNAL,4
S2501020041,PRIMARY,SIGNAL,4
S2409100044,PRIMARY,TRACK,6
S2501030015,PRIMARY,SIGNAL,1
S2504180085,PRIMARY,FLEET,4
S2504180085,REACTIONARY,OLE,6
S2407040000,PRIMARY,SIGNAL,1
S2407040000,REACTIONARY,WEATHER,1
S2505080084,PRIMARY,TRACK,10
S2411280026,PRIMARY,TRACK,3
S2410280055,PRIMARY,SIGNAL,2
S2410200066,PRIMARY,OLE,1
S2410200066,REACTIONARY,FLEET,11
S2408180034,PRIMARY,SIGNAL,2
S2412070063,PRIMARY,OLE,13
S2406010044,PRIMARY,OLE,1
S2412090045,PRIMARY,FLEET,9
S2412090045,REACTIONARY,OPERATIONS,1
S2505190040,PRIMARY,WEATHER,16
S2505190040,REACTIONARY,EXTERNAL,4
S2502130094,PRIMARY,FLEET,2
S2502130094,REACTIONARY,POWER,1
S2503190071,PRIMARY,FLEET,13
S2406270001,PRIMARY,FLEET,1
S2406270001,REACTIONARY,WEATHER,6
S2503300019,PRIMARY,OLE,12
S2503300019,REACTIONARY,TRACK,9
S2506060013,PRIMARY,OPERATIONS,6
S2409140104,PRIMARY,SIGNAL,17
S2409140104,REACTIONARY,FLEET,5
S2412070038,PRIMARY,FLEET,1
S2412070038,REACTIONARY,FLEET,12
S2506070052,PRIMARY,TRACK,7
S2412280005,PRIMARY,FLEET,15
S2412280005,REACTIONARY,SIGNAL,1
S2412170055,PRIMARY,FLEET,11
S2406050065,PRIMARY,TRACK,6
S2406050065,REACTIONARY,OLE,1
S2407060029,PRIMARY,SIGNAL,1
S2407060029,REACTIONARY,OLE,3
S2506090030,PRIMARY,TRACK,1
S2506090030,REACTIONARY,OLE,1
S2406260029,PRIMARY,SIGNAL,2
S2407180069,PRIMARY,TRACK,15
S2411190056,PRIMARY,SIGNAL,8
S2408140067,PRIMARY,WEATHER,12
S2408140067,REACTIONARY,FLEET,1
S2506110023,PRIMARY,OPERATIONS,2
S2406130084,PRIMARY,OPERATIONS,9
S2406130084,REACTIONARY,OLE,1
S2406080080,PRIMARY,SIGNAL,1
S2411080002,PRIMARY,SIGNAL,3
S2411080002,REACTIONARY,OLE,3
S2501260012,PRIMARY,POWER,1
S2501260012,REACTIONARY,EXTERNAL,6
S2505240079,PRIMARY,WEATHER,7
S2506190014,PRIMARY,FLEET,10
S2506190014,REACTIONARY,OPERATIONS,1
S2502100021,PRIMARY,TRACK,9
S2502100021,REACTIONARY,TRACK,7
S2410100033,PRIMARY,OPERATIONS,13
S2412080051,PRIMARY,FLEET,1
S2412080015,PRIMARY,TRACK,2
S2412080015,REACTIONARY,WEATHER,1
S2504040075,PRIMARY,OPERATIONS,6
S2506120088,PRIMARY,FLEET,23
S2505080049,PRIMARY,TRACK,7
S2505080049,REACTIONARY,SIGNAL,10
S2407230005,PRIMARY,FLEET,3
S2407170060,PRIMARY,TRACK,1
S2407170060,REACTIONARY,FLEET,4
S2410290023,PRIMARY,SIGNAL,6
S2410290023,REACTIONARY,OPERATIONS,11
S2411010019,PRIMARY,SIGNAL,1
S2502040039,PRIMARY,SIGNAL,10
S2502040039,REACTIONARY,WEATHER,1
S2502080023,PRIMARY,OLE,10
S2407260057,PRIMARY,OPERATIONS,5
S2408290029,PRIMARY,TRACK,9
S2407300066,PRIMARY,WEATHER,1
S2407300066,REACTIONARY,OPERATIONS,1
S2410250080,PRIMARY,SIGNAL,12
S2408090055,PRIMARY,OLE,1
S2407070029,PRIMARY,TRACK,12
S2407070029,REACTIONARY,WEATHER,8
S2411220031,PRIMARY,OPERATIONS,1
S2406150017,PRIMARY,OPERATIONS,8
S2406150017,REACTIONARY,OPERATIONS,1
S2411060012,PRIMARY,OLE,7
S2406010066,PRIMARY,OLE,14
S2501290090,PRIMARY,FLEET,5
S2501290090,REACTIONARY,WEATHER,8
S2506210037,PRIMARY,FLEET,4
S2407120091,PRIMARY,SIGNAL,4
S2410240002,PRIMARY,OPERATIONS,14
S2410240002,REACTIONARY,EXTERNAL,11
S2406090049,PRIMARY,OPERATIONS,8
S2406090049,REACTIONARY,TRACK,17
S2503280084,PRIMARY,TRACK,10
S2407090026,PRIMARY,EXTERNAL,15
S2407090026,REACTIONARY,EXTERNAL,1
S2506150124,PRIMARY,FLEET,9
S2506150124,REACTIONARY,WEATHER,7
S2408010022,PRIMARY,OPERATIONS,6
S2408010022,REACTIONARY,OLE,10
S2406080083,PRIMARY,OPERATIONS,9
S2504250006,PRIMARY,SIGNAL,14
S2504250006,REACTIONARY,EXTERNAL,8
S2506150050,PRIMARY,EXTERNAL,6
S2411160010,PRIMARY,OPERATIONS,5
S2411160010,REACTIONARY,SIGNAL,15
S2408260047,PRIMARY,WEATHER,13
S2407180047,PRIMARY,OPERATIONS,17
S2407180047,REACTIONARY,OLE,6
S2412080006,PRIMARY,TRACK,5
S2412080006,REACTIONARY,OLE,5
S2502140069,PRIMARY,TRACK,10
S2505250068,PRIMARY,FLEET,1
S2409140065,PRIMARY,TRACK,8
S2504090006,PRIMARY,WEATHER,11
S2504090006,REACTIONARY,SIGNAL,5
S2409130041,PRIMARY,TRACK,11
S2409130041,REACTIONARY,WEATHER,4
S2409030017,PRIMARY,TRACK,6
S2505250031,PRIMARY,SIGNAL,8
S2412040057,PRIMARY,SIGNAL,12
S2412040057,REACTIONARY,EXTERNAL,5
S2505130066,PRIMARY,OPERATIONS,2
S2505050088,PRIMARY,EXTERNAL,20
S2408020048,PRIMARY,FLEET,14
S2408020048,REACTIONARY,FLEET,3
S2501140051,PRIMARY,EXTERNAL,4
S2501140051,REACTIONARY,OPERATIONS,5
S2506150040,PRIMARY,SIGNAL,1
S2406110045,PRIMARY,OPERATIONS,24
S2406110045,REACTIONARY,EXTERNAL,8
S2406280011,PRIMARY,SIGNAL,15
S2406280011,REACTIONARY,POWER,1
S2409150069,PRIMARY,FLEET,1
S2408060063,PRIMARY,EXTERNAL,9
S2503270019,PRIMARY,SIGNAL,20
S2503270019,REACTIONARY,SIGNAL,8
S2501060048,PRIMARY,FLEET,1
S2501060048,REACTIONARY,SIGNAL,4
S2407190068,PRIMARY,EXTERNAL,5
S2406300075,PRIMARY,OLE,1
S2406300075,REACTIONARY,FLEET,1
S2409240057,PRIMARY,SIGNAL,17
S2502260092,PRIMARY,SIGNAL,9
S2504190045,PRIMARY,WEATHER,7
S2504190045,REACTIONARY,WEATHER,1
S2501250110,PRIMARY,FLEET,7
S2504050035,PRIMARY,OPERATIONS,5
S2504050035,REACTIONARY,OPERATIONS,1
S2504180025,PRIMARY,TRACK,18
S2501120000,PRIMARY,FLEET,5
S2501120000,REACTIONARY,FLEET,10
S2410200028,PRIMARY,FLEET,4
S2408260042,PRIMARY,FLEET,2
S2505010040,PRIMARY,SIGNAL,1
S2505010040,REACTIONARY,OPERATIONS,6
S2410030023,PRIMARY,WEATHER,10
S2410030023,REACTIONARY,OPERATIONS,6
S2406220075,PRIMARY,OPERATIONS,10
S2409010012,PRIMARY,OPERATIONS,12
S2410120053,PRIMARY,TRACK,4
S2412100046,PRIMARY,TRACK,2
S2411110051,PRIMARY,OLE,8
S2503050099,PRIMARY,TRACK,3
S2408310022,PRIMARY,FLEET,1
S2406020029,PRIMARY,FLEET,2
S2406020029,REACTIONARY,FLEET,3
S2412020029,PRIMARY,TRACK,10
S2412020029,REACTIONARY,POWER,2
S2502260097,PRIMARY,OPERATIONS,5
S2502260097,REACTIONARY,OPERATIONS,1
S2409120053,PRIMARY,TRACK,5
S2409120053,REACTIONARY,OPERATIONS,12
S2406180065,PRIMARY,SIGNAL,4
S2504270051,PRIMARY,WEATHER,8
S2504270051,REACTIONARY,SIGNAL,3
S2412250006,PRIMARY,SIGNAL,12
S2412250006,REACTIONARY,OLE,5
S2406080027,PRIMARY,TRACK,5
S2502030045,PRIMARY,OPERATIONS,16
S2501270028,PRIMARY,WEATHER,7
S2410200031,PRIMARY,FLEET,11
S2506290052,PRIMARY,SIGNAL,1
S2408200008,PRIMARY,SIGNAL,7
S2406210025,PRIMARY,TRACK,9
S2406210025,REACTIONARY,TRACK,6
S2505170021,PRIMARY,OLE,4
S2412040006,PRIMARY,OPERATIONS,4
S2412040006,REACTIONARY,POWER,8
S2504190018,PRIMARY,WEATHER,13
S2406270024,PRIMARY,SIGNAL,6
S2411070035,PRIMARY,FLEET,1
S2409140013,PRIMARY,TRACK,13
S2409140013,REACTIONARY,POWER,1
S2412030050,PRIMARY,OPERATIONS,5
S2412030050,REACTIONARY,TRACK,1
S2407190054,PRIMARY,EXTERNAL,15
S2407190054,REACTIONARY,FLEET,1
S2409110058,PRIMARY,OLE,18
S2409110058,REACTIONARY,POWER,3
S2407070030,PRIMARY,SIGNAL,7
S2407070030,REACTIONARY,EXTERNAL,5
S2504040029,PRIMARY,WEATHER,8
S2412190055,PRIMARY,SIGNAL,13
S2410180060,PRIMARY,WEATHER,6
S2412080058,PRIMARY,OLE,1
S2504130040,PRIMARY,OPERATIONS,16
S2410280010,PRIMARY,WEATHER,14
S2504240059,PRIMARY,SIGNAL,12
S2406130020,PRIMARY,OLE,17
S2410080062,PRIMARY,EXTERNAL,12
S2502220059,PRIMARY,EXTERNAL,7
S2502220059,REACTIONARY,OLE,1
S2506190003,PRIMARY,EXTERNAL,11
S2407250064,PRIMARY,OLE,9
S2502200039,PRIMARY,EXTERNAL,1
S2502200039,REACTIONARY,OPERATIONS,1
S2505260044,PRIMARY,FLEET,15
S2505260044,REACTIONARY,FLEET,2
S2506300007,PRIMARY,EXTERNAL,2
S2506300007,REACTIONARY,POWER,1
S2505120081,PRIMARY,FLEET,3
S2505120081,REACTIONARY,TRACK,1
S2412050027,PRIMARY,SIGNAL,7
S2412050027,REACTIONARY,WEATHER,10
S2407130008,PRIMARY,OPERATIONS,11
S2407130008,REACTIONARY,FLEET,8
S2409190026,PRIMARY,POWER,9
S2503300079,PRIMARY,WEATHER,1
S2504050109,PRIMARY,SIGNAL,10
S2411300063,PRIMARY,EXTERNAL,14
S2411300063,REACTIONARY,POWER,12
S2501030028,PRIMARY,FLEET,7
S2502260056,PRIMARY,TRACK,6
S2501140008,PRIMARY,WEATHER,13
S2501250052,PRIMARY,EXTERNAL,19
S2503270082,PRIMARY,WEATHER,11
S2503270082,REACTIONARY,FLEET,3
S2409220007,PRIMARY,FLEET,13
S2409250065,PRIMARY,TRACK,9
S2504050091,PRIMARY,OPERATIONS,7
S2504050091,REACTIONARY,TRACK,1
S2406250075,PRIMARY,FLEET,8
S2406250075,REACTIONARY,WEATHER,1
S2406170097,PRIMARY,OPERATIONS,12
S2406170097,REACTIONARY,OLE,6
S2503200039,PRIMARY,OLE,6
S2412270072,PRIMARY,FLEET,18
S2412270072,REACTIONARY,POWER,3
S2410160006,PRIMARY,SIGNAL,10
S2505260052,PRIMARY,POWER,10
S2412050004,PRIMARY,SIGNAL,19
S2412050004,REACTIONARY,TRACK,11
S2505300018,PRIMARY,TRACK,4
S2408100101,PRIMARY,EXTERNAL,10
S2410310049,PRIMARY,FLEET,4
S2410310049,REACTIONARY,OLE,3
S2502200031,PRIMARY,TRACK,1
S2502200031,REACTIONARY,FLEET,6
S2411230054,PRIMARY,OLE,5
S2411230054,REACTIONARY,TRACK,8
S2505310008,PRIMARY,SIGNAL,6
S2505310008,REACTIONARY,WEATHER,13
S2504100069,PRIMARY,POWER,11
S2504300025,PRIMARY,FLEET,14
S2503020078,PRIMARY,EXTERNAL,5
S2408150014,PRIMARY,POWER,4
S2408150014,REACTIONARY,FLEET,8
S2407230012,PRIMARY,POWER,9
S2407230012,REACTIONARY,OLE,5
S2407120001,PRIMARY,FLEET,13
S2407120001,REACTIONARY,TRACK,6
S2504100036,PRIMARY,WEATHER,2
S2501020040,PRIMARY,TRACK,8
S2501020040,REACTIONARY,OPERATIONS,6
S2503180027,PRIMARY,OPERATIONS,17
S2409260013,PRIMARY,SIGNAL,12
S2409260013,REACTIONARY,WEATHER,11
S2410240045,PRIMARY,FLEET,4
S2409250041,PRIMARY,OLE,14
S2412010045,PRIMARY,SIGNAL,2
S2412010045,REACTIONARY,EXTERNAL,1
S2505110042,PRIMARY,SIGNAL,8
S2505110042,REACTIONARY,WEATHER,7
S2505220014,PRIMARY,OPERATIONS,13
S2409050005,PRIMARY,SIGNAL,16
S2407010012,PRIMARY,FLEET,2
S2406090061,PRIMARY,FLEET,5
S2410180048,PRIMARY,OLE,14
S2406270031,PRIMARY,OLE,16
S2406200091,PRIMARY,FLEET,5
S2409280064,PRIMARY,TRACK,9
S2506140064,PRIMARY,OLE,8
S2503080084,PRIMARY,SIGNAL,4
S2503080084,REACTIONARY,POWER,2
S2409250009,PRIMARY,OPERATIONS,16
S2409250009,REACTIONARY,TRACK,1
S2410180041,PRIMARY,OPERATIONS,1
S2410180041,REACTIONARY,EXTERNAL,6
S2503250042,PRIMARY,SIGNAL,10
S2406250056,PRIMARY,TRACK,17
S2406250056,REACTIONARY,EXTERNAL,7
S2503230031,PRIMARY,TRACK,14
S2503230031,REACTIONARY,EXTERNAL,2
S2411110095,PRIMARY,FLEET,1
S2411110095,REACTIONARY,POWER,1
S2411260054,PRIMARY,OPERATIONS,1
S2505230057,PRIMARY,OPERATIONS,8
S2505230057,REACTIONARY,WEATHER,5
S2506090031,PRIMARY,TRACK,17
S2503140098,PRIMARY,OLE,11
S2502130022,PRIMARY,OPERATIONS,11
S2502130022,REACTIONARY,POWER,1
S2410160010,PRIMARY,WEATHER,13
S2407240072,PRIMARY,SIGNAL,9
S2506040003,PRIMARY,TRACK,4
S2501010061,PRIMARY,TRACK,6
S2411210047,PRIMARY,SIGNAL,10
S2411210047,REACTIONARY,TRACK,1
S2412270006,PRIMARY,SIGNAL,11
S2412270006,REACTIONARY,OLE,2
S2407010052,PRIMARY,TRACK,7
S2505110023,PRIMARY,EXTERNAL,8
S2505110023,REACTIONARY,SIGNAL,10
S2407090086,PRIMARY,OPERATIONS,18
S2506140022,PRIMARY,TRACK,12
S2506140022,REACTIONARY,FLEET,4
S2504190077,PRIMARY,FLEET,2
S2504190077,REACTIONARY,SIGNAL,1
S2506050054,PRIMARY,WEATHER,8
S2506250011,PRIMARY,WEATHER,7
S2506250011,REACTIONARY,POWER,1
S2502070060,PRIMARY,SIGNAL,6
S2502070060,REACTIONARY,SIGNAL,1
S2503030056,PRIMARY,POWER,1
S2407270050,PRIMARY,TRACK,1
S2410040058,PRIMARY,WEATHER,3
S2410120018,PRIMARY,FLEET,14
S2410310016,PRIMARY,SIGNAL,5
S2502070022,PRIMARY,SIGNAL,1
S2506020024,PRIMARY,FLEET,1
S2408240006,PRIMARY,FLEET,4
S2506040023,PRIMARY,TRACK,12
S2506040023,REACTIONARY,SIGNAL,12
S2408050050,PRIMARY,TRACK,2
S2408050050,REACTIONARY,FLEET,8
S2504110044,PRIMARY,OPERATIONS,10
S2505260036,PRIMARY,TRACK,12
S2505260036,REACTIONARY,OPERATIONS,8
S2501050054,PRIMARY,SIGNAL,8
S2501050054,REACTIONARY,POWER,5
S2406030071,PRIMARY,OPERATIONS,13
S2406030071,REACTIONARY,OLE,4
S2410250054,PRIMARY,OPERATIONS,16
S2502120013,PRIMARY,SIGNAL,15
S2502120013,REACTIONARY,WEATHER,15
S2406260097,PRIMARY,WEATHER,9
S2406260097,REACTIONARY,OLE,1
S2505240032,PRIMARY,WEATHER,9
S2412100047,PRIMARY,EXTERNAL,1
S2406100033,PRIMARY,TRACK,9
S2406100033,REACTIONARY,TRACK,16
S2408010007,PRIMARY,EXTERNAL,13
S2504080042,PRIMARY,OLE,8
S2504080042,REACTIONARY,SIGNAL,1
S2506270076,PRIMARY,OLE,1
S2504260069,PRIMARY,WEATHER,1
S2504260069,REACTIONARY,POWER,3
S2505090090,PRIMARY,WEATHER,1
S2407300035,PRIMARY,TRACK,6
S2407210011,PRIMARY,OPERATIONS,6
S2506130021,PRIMARY,TRACK,7
S2506130021,REACTIONARY,POWER,2
S2408270082,PRIMARY,TRACK,13
S2408270082,REACTIONARY,EXTERNAL,1
S2410070001,PRIMARY,SIGNAL,1
S2407020023,PRIMARY,EXTERNAL,13
S2412130106,PRIMARY,OLE,14
S2412130106,REACTIONARY,OPERATIONS,3
S2410120107,PRIMARY,EXTERNAL,11
S2502130035,PRIMARY,TRACK,15
S2502130035,REACTIONARY,WEATHER,2
S2503080032,PRIMARY,FLEET,4
S2407250071,PRIMARY,OPERATIONS,1
S2407220047,PRIMARY,OPERATIONS,1
S2407040033,PRIMARY,OPERATIONS,13
S2410190006,PRIMARY,SIGNAL,1
S2410190006,REACTIONARY,FLEET,1
S2502120050,PRIMARY,SIGNAL,11
S2502120050,REACTIONARY,WEATHER,14
S2503250104,PRIMARY,SIGNAL,6
S2408290007,PRIMARY,POWER,15
S2408180018,PRIMARY,OPERATIONS,2
S2408180018,REACTIONARY,EXTERNAL,3
S2502080028,PRIMARY,TRACK,13
S2502080028,REACTIONARY,SIGNAL,7
S2409250077,PRIMARY,TRACK,1
S2501190071,PRIMARY,OPERATIONS,2
S2501190071,REACTIONARY,FLEET,2
S2505180074,PRIMARY,SIGNAL,13
S2410110008,PRIMARY,FLEET,12
S2410110008,REACTIONARY,OPERATIONS,7
S2407120031,PRIMARY,SIGNAL,3
S2407120031,REACTIONARY,POWER,2
S2503110028,PRIMARY,TRACK,3
S2505160024,PRIMARY,WEATHER,16
S2505160024,REACTIONARY,SIGNAL,17
S2505070052,PRIMARY,OLE,9
S2505070052,REACTIONARY,OLE,14
S2506100044,PRIMARY,FLEET,23
S2406290059,PRIMARY,TRACK,9
S2408040018,PRIMARY,FLEET,2
S2406240039,PRIMARY,FLEET,4
S2406240039,REACTIONARY,WEATHER,12
S2409070034,PRIMARY,SIGNAL,8
S2506160013,PRIMARY,FLEET,8
S2506160013,REACTIONARY,POWER,5
S2411210016,PRIMARY,TRACK,14
S2411210016,REACTIONARY,FLEET,1
S2505270029,PRIMARY,FLEET,2
S2410070023,PRIMARY,FLEET,4
S2506280008,PRIMARY,WEATHER,4
S2505230040,PRIMARY,FLEET,13
S2409040078,PRIMARY,OPERATIONS,12
S2409040078,REACTIONARY,FLEET,6
S2412160035,PRIMARY,SIGNAL,12
S2505060046,PRIMARY,FLEET,9
S2505060046,REACTIONARY,WEATHER,3
S2412180019,PRIMARY,OPERATIONS,10
S2412180019,REACTIONARY,WEATHER,1
S2406080024,PRIMARY,FLEET,10
S2406080024,REACTIONARY,TRACK,6
S2501130040,PRIMARY,OPERATIONS,9
S2407240023,PRIMARY,SIGNAL,16
S2410260061,PRIMARY,FLEET,3
S2502120016,PRIMARY,OPERATIONS,4
S2505080085,PRIMARY,POWER,14
S2505080085,REACTIONARY,WEATHER,7
S2407120032,PRIMARY,OLE,8
S2407120032,REACTIONARY,SIGNAL,4
S2408240013,PRIMARY,FLEET,6
S2407210068,PRIMARY,OLE,9
S2407210068,REACTIONARY,FLEET,1
S2411020050,PRIMARY,SIGNAL,5
S2407170029,PRIMARY,SIGNAL,1
S2408220024,PRIMARY,POWER,15
S2504260033,PRIMARY,OPERATIONS,1
S2504260033,REACTIONARY,OLE,5
S2504230033,PRIMARY,TRACK,1
S2506180058,PRIMARY,SIGNAL,4
S2411010002,PRIMARY,WEATHER,16
S2411010002,REACTIONARY,EXTERNAL,15
S2412170011,PRIMARY,WEATHER,1
S2407040066,PRIMARY,OPERATIONS,11
S2407040066,REACTIONARY,OPERATIONS,6
S2411160081,PRIMARY,FLEET,14
S2407130018,PRIMARY,SIGNAL,6
S2506030030,PRIMARY,OLE,9
S2409190037,PRIMARY,FLEET,1
S2504150075,PRIMARY,OLE,10
S2504150075,REACTIONARY,OPERATIONS,9
S2502260043,PRIMARY,SIGNAL,11
S2502260043,REACTIONARY,SIGNAL,1
S2504070027,PRIMARY,SIGNAL,10
S2504070027,REACTIONARY,SIGNAL,6
S2407280018,PRIMARY,FLEET,16
